level,unit,title,epoch,ts,_id
1928.8500224,W,Potencia Casa,1635251978,2021-10-26 12:39:38,6177f713b1e499ce87a0dd84
2008.5239808,W,Potencia Casa,1635251988,2021-10-26 12:39:48,6177f71db1e499ce87a0dd85
,,,,,6177f729b1e499ce87a0dd86
1932.4469248,W,Potencia Casa,1635252013,2021-10-26 12:40:13,6177f735b1e499ce87a0dd87
1994.8498944,W,Potencia Casa,1635252022,2021-10-26 12:40:22,6177f73fb1e499ce87a0dd88
1928.5710848,W,Potencia Casa,1635252032,2021-10-26 12:40:32,6177f749b1e499ce87a0dd89
1984.72704,W,Potencia Casa,1635252042,2021-10-26 12:40:42,6177f753b1e499ce87a0dd8a
1917.4500352,W,Potencia Casa,1635252053,2021-10-26 12:40:53,6177f75db1e499ce87a0dd8b
1923.1031296,W,Potencia Casa,1635252068,2021-10-26 12:41:08,6177f768b1e499ce87a0dd8c
1916.1939968,W,Potencia Casa,1635252072,2021-10-26 12:41:12,6177f772b1e499ce87a0dd8d
1977.8799616,W,Potencia Casa,1635252082,2021-10-26 12:41:22,6177f77cb1e499ce87a0dd8e
1915.470848,W,Potencia Casa,1635252092,2021-10-26 12:41:32,6177f786b1e499ce87a0dd8f
1951.2410112,W,Potencia Casa,1635252102,2021-10-26 12:41:42,6177f791b1e499ce87a0dd90
1988.261888,W,Potencia Casa,1635252113,2021-10-26 12:41:53,6177f79bb1e499ce87a0dd91
1988.261888,W,Potencia Casa,1635252113,2021-10-26 12:41:53,6177f7a5b1e499ce87a0dd92
1951.489024,W,Potencia Casa,1635252141,2021-10-26 12:42:21,6177f7afb1e499ce87a0dd93
1936.4769792,W,Potencia Casa,1635252144,2021-10-26 12:42:24,6177f7b9b1e499ce87a0dd94
2002.8289024,W,Potencia Casa,1635252154,2021-10-26 12:42:34,6177f7c3b1e499ce87a0dd95
1938.518016,W,Potencia Casa,1635252164,2021-10-26 12:42:44,6177f7cdb1e499ce87a0dd96
80.6809984,W,Potencia Casa,1635252174,2021-10-26 12:42:54,6177f7d7b1e499ce87a0dd97
81.1409984,W,Potencia Casa,1635252184,2021-10-26 12:43:04,6177f7e1b1e499ce87a0dd98
70.7129984,W,Potencia Casa,1635252194,2021-10-26 12:43:14,6177f7ebb1e499ce87a0dd99
37.304,W,Potencia Casa,1635252204,2021-10-26 12:43:24,6177f7f6b1e499ce87a0dd9a
17.032,W,Potencia Casa,1635252214,2021-10-26 12:43:34,6177f800b1e499ce87a0dd9b
56.8590016,W,Potencia Casa,1635252224,2021-10-26 12:43:44,6177f80ab1e499ce87a0dd9c
58.848,W,Potencia Casa,1635252234,2021-10-26 12:43:54,6177f814b1e499ce87a0dd9d
56.988,W,Potencia Casa,1635252252,2021-10-26 12:44:12,6177f81eb1e499ce87a0dd9e
28.23,W,Potencia Casa,1635252254,2021-10-26 12:44:14,6177f828b1e499ce87a0dd9f
