level,unit,title,epoch,ts,_id
-1938.1100544,W,Potencia Casa,1635240694,2021-10-26 09:31:34,6177cb002e27118f03744932
-1928.7209984,W,Potencia Casa,1635240704,2021-10-26 09:31:44,6177cb0a2e27118f03744933
-1933.9859968,W,Potencia Casa,1635240714,2021-10-26 09:31:54,6177cb142e27118f03744934
-1926.2500864,W,Potencia Casa,1635240727,2021-10-26 09:32:07,6177cb1e2e27118f03744935
-1932.5960192,W,Potencia Casa,1635240735,2021-10-26 09:32:15,6177cb282e27118f03744936
-1917.9200512,W,Potencia Casa,1635240745,2021-10-26 09:32:25,6177cb332e27118f03744937
-1910.3649792,W,Potencia Casa,1635240755,2021-10-26 09:32:35,6177cb3d2e27118f03744938
-1924.3388928,W,Potencia Casa,1635240765,2021-10-26 09:32:45,6177cb472e27118f03744939
-1908.1330688,W,Potencia Casa,1635240775,2021-10-26 09:32:55,6177cb512e27118f0374493a
-1947.7481472,W,Potencia Casa,1635240785,2021-10-26 09:33:05,6177cb5b2e27118f0374493b
-1936.6008832,W,Potencia Casa,1635240795,2021-10-26 09:33:15,6177cb652e27118f0374493c
-1937.9910656,W,Potencia Casa,1635240805,2021-10-26 09:33:25,6177cb6f2e27118f0374493d
-1931.8730752,W,Potencia Casa,1635240815,2021-10-26 09:33:35,6177cb792e27118f0374493e
-1917.8891264,W,Potencia Casa,1635240826,2021-10-26 09:33:46,6177cb832e27118f0374493f
-1929.7900544,W,Potencia Casa,1635240836,2021-10-26 09:33:56,6177cb8d2e27118f03744940
-1921.7809408,W,Potencia Casa,1635240849,2021-10-26 09:34:09,6177cb982e27118f03744941
-1923.7599232,W,Potencia Casa,1635240857,2021-10-26 09:34:17,6177cba22e27118f03744942
-1923.7081088,W,Potencia Casa,1635240867,2021-10-26 09:34:27,6177cbac2e27118f03744943
-1918.9798912,W,Potencia Casa,1635240877,2021-10-26 09:34:37,6177cbb62e27118f03744944
-1914.112,W,Potencia Casa,1635240887,2021-10-26 09:34:47,6177cbc02e27118f03744945
-1908.0241152,W,Potencia Casa,1635240897,2021-10-26 09:34:57,6177cbca2e27118f03744946
-1855.9188992,W,Potencia Casa,1635240907,2021-10-26 09:35:07,6177cbd52e27118f03744947
-1884.4289024,W,Potencia Casa,1635240917,2021-10-26 09:35:17,6177cbdf2e27118f03744948
-1883.179008,W,Potencia Casa,1635240927,2021-10-26 09:35:27,6177cbe92e27118f03744949
-1890.3508992,W,Potencia Casa,1635240937,2021-10-26 09:35:37,6177cbf32e27118f0374494a
-1890.9560832,W,Potencia Casa,1635240947,2021-10-26 09:35:47,6177cbfd2e27118f0374494b
-1895.2450048,W,Potencia Casa,1635240957,2021-10-26 09:35:57,6177cc072e27118f0374494c
-1895.1880704,W,Potencia Casa,1635240967,2021-10-26 09:36:07,6177cc112e27118f0374494d
-1883.8759424,W,Potencia Casa,1635240978,2021-10-26 09:36:18,6177cc1b2e27118f0374494e
-1889.0129408,W,Potencia Casa,1635240988,2021-10-26 09:36:28,6177cc252e27118f0374494f
-1900.6861312,W,Potencia Casa,1635240998,2021-10-26 09:36:38,6177cc302e27118f03744950
-1908.3290624,W,Potencia Casa,1635241008,2021-10-26 09:36:48,6177cc3a2e27118f03744951
-1898.9910016,W,Potencia Casa,1635241018,2021-10-26 09:36:58,6177cc442e27118f03744952
-1906.691072,W,Potencia Casa,1635241028,2021-10-26 09:37:08,6177cc4e2e27118f03744953
-1907.5590144,W,Potencia Casa,1635241039,2021-10-26 09:37:19,6177cc582e27118f03744954
-1902.252032,W,Potencia Casa,1635241048,2021-10-26 09:37:28,6177cc622e27118f03744955
-1899.1568896,W,Potencia Casa,1635241058,2021-10-26 09:37:38,6177cc6c2e27118f03744956
-1892.098048,W,Potencia Casa,1635241068,2021-10-26 09:37:48,6177cc762e27118f03744957
-1892.0249344,W,Potencia Casa,1635241079,2021-10-26 09:37:59,6177cc802e27118f03744958
-14.309,W,Potencia Casa,1635241089,2021-10-26 09:38:09,6177cc8a2e27118f03744959
-27.858,W,Potencia Casa,1635241099,2021-10-26 09:38:19,6177cc952e27118f0374495a
-27.5949984,W,Potencia Casa,1635241109,2021-10-26 09:38:29,6177cc9f2e27118f0374495b
-4.268,W,Potencia Casa,1635241119,2021-10-26 09:38:39,6177cca92e27118f0374495c
-12.717,W,Potencia Casa,1635241129,2021-10-26 09:38:49,6177ccb32e27118f0374495d
-17.037,W,Potencia Casa,1635241139,2021-10-26 09:38:59,6177ccbd2e27118f0374495e
-16.339,W,Potencia Casa,1635241149,2021-10-26 09:39:09,6177ccc72e27118f0374495f
-15.962,W,Potencia Casa,1635241159,2021-10-26 09:39:19,6177ccd12e27118f03744960
-15.818,W,Potencia Casa,1635241169,2021-10-26 09:39:29,6177ccdb2e27118f03744961
-16.562,W,Potencia Casa,1635241180,2021-10-26 09:39:40,6177cce52e27118f03744962
-28.582,W,Potencia Casa,1635241190,2021-10-26 09:39:50,6177ccef2e27118f03744963
-31.692,W,Potencia Casa,1635241200,2021-10-26 09:40:00,6177ccfa2e27118f03744964
-22.541,W,Potencia Casa,1635241210,2021-10-26 09:40:10,6177cd042e27118f03744965
-34.0489984,W,Potencia Casa,1635241220,2021-10-26 09:40:20,6177cd0e2e27118f03744966
-1927.170048,W,Potencia Casa,1635241230,2021-10-26 09:40:30,6177cd182e27118f03744967
-1916.7729664,W,Potencia Casa,1635241240,2021-10-26 09:40:40,6177cd222e27118f03744968
-1941.6909824,W,Potencia Casa,1635241250,2021-10-26 09:40:50,6177cd2c2e27118f03744969
-1926.488064,W,Potencia Casa,1635241263,2021-10-26 09:41:03,6177cd362e27118f0374496a
-1936.5500928,W,Potencia Casa,1635241271,2021-10-26 09:41:11,6177cd402e27118f0374496b
-1926.488064,W,Potencia Casa,1635241281,2021-10-26 09:41:21,6177cd4a2e27118f0374496c
-1921.2591104,W,Potencia Casa,1635241291,2021-10-26 09:41:31,6177cd552e27118f0374496d
-1927.899136,W,Potencia Casa,1635241301,2021-10-26 09:41:41,6177cd5f2e27118f0374496e
-1921.7190912,W,Potencia Casa,1635241311,2021-10-26 09:41:51,6177cd692e27118f0374496f
-1920.0700416,W,Potencia Casa,1635241323,2021-10-26 09:42:03,6177cd732e27118f03744970
-1921.9869696,W,Potencia Casa,1635241331,2021-10-26 09:42:11,6177cd7d2e27118f03744971
-1923.5119104,W,Potencia Casa,1635241342,2021-10-26 09:42:22,6177cd872e27118f03744972
-1908.1740288,W,Potencia Casa,1635241352,2021-10-26 09:42:32,6177cd912e27118f03744973
-1874.6310656,W,Potencia Casa,1635241361,2021-10-26 09:42:41,6177cd9b2e27118f03744974
-1864.574976,W,Potencia Casa,1635241372,2021-10-26 09:42:52,6177cda52e27118f03744975
-1914.8609536,W,Potencia Casa,1635241383,2021-10-26 09:43:03,6177cdaf2e27118f03744976
-1908.5049856,W,Potencia Casa,1635241392,2021-10-26 09:43:12,6177cdba2e27118f03744977
-1916.6029824,W,Potencia Casa,1635241402,2021-10-26 09:43:22,6177cdc42e27118f03744978
-1906.2308864,W,Potencia Casa,1635241412,2021-10-26 09:43:32,6177cdce2e27118f03744979
-1906.2308864,W,Potencia Casa,1635241412,2021-10-26 09:43:32,6177cdd82e27118f0374497a
-30.1210016,W,Potencia Casa,1635241432,2021-10-26 09:43:52,6177cde22e27118f0374497b
-13.688,W,Potencia Casa,1635241448,2021-10-26 09:44:08,6177cdec2e27118f0374497c
-4.283,W,Potencia Casa,1635241452,2021-10-26 09:44:12,6177cdf62e27118f0374497d
-17.874,W,Potencia Casa,1635241462,2021-10-26 09:44:22,6177ce002e27118f0374497e
-20.928,W,Potencia Casa,1635241473,2021-10-26 09:44:33,6177ce0a2e27118f0374497f
-15.859,W,Potencia Casa,1635241483,2021-10-26 09:44:43,6177ce142e27118f03744980
-15.73,W,Potencia Casa,1635241493,2021-10-26 09:44:53,6177ce1f2e27118f03744981
-15.507,W,Potencia Casa,1635241503,2021-10-26 09:45:03,6177ce292e27118f03744982
-28.6849984,W,Potencia Casa,1635241513,2021-10-26 09:45:13,6177ce332e27118f03744983
-28.3589984,W,Potencia Casa,1635241523,2021-10-26 09:45:23,6177ce3d2e27118f03744984
-28.1270016,W,Potencia Casa,1635241533,2021-10-26 09:45:33,6177ce472e27118f03744985
-32.38,W,Potencia Casa,1635241543,2021-10-26 09:45:43,6177ce512e27118f03744986
-22.504,W,Potencia Casa,1635241554,2021-10-26 09:45:54,6177ce5b2e27118f03744987
